Stock Code,Name of Securities,Category,Sub-Category,Board Lot,Par Value,ISIN,Expiry Date,Subject to Stamp Duty,Shortsell Eligible,CAS Eligible,VCM Eligible,Admitted to Stock Options,Admitted to Stock Futures,Admitted to CCASS,ETF / Fund Manager,Debt Securities Board Lot (Nominal),Debt Securities Investor Type,POS Eligble,"Spread Table
1, 4 = Part A
3 = Part B
5 = Part D"
22912,JPINBIO@EC2312B,Derivative Warrants,,"25,000",,NLJPMSP0H708,06/12/2023,,,,,,,Y,,,,,1
22913,SG-CTWR@EC2406A,Derivative Warrants,,"2,000",,,21/06/2024,,,,,,,Y,,,,,1
22915,SG-CKA @EC2302A,Derivative Warrants,,"5,000",,,28/02/2023,,,,,,,Y,,,,,1
22916,SG-CKH @EC2302A,Derivative Warrants,,"5,000",,,28/02/2023,,,,,,,Y,,,,,1
22918,MBMINTH@EC2302A,Derivative Warrants,,"20,000",,,09/02/2023,,,,,,,Y,,,,,1
22922,UBTRAHK@EC2303A,Derivative Warrants,,"2,500",,CH1208389168,24/03/2023,,,,,,,Y,,,,,1
22923,UBCRPOW@EC2212B,Derivative Warrants,,"20,000",,CH1208389002,21/12/2022,,,,,,,Y,,,,,1
22926,UB-PAHT@EC2301A,Derivative Warrants,,"1,000",,CH1208389069,18/01/2023,,,,,,,Y,,,,,1
22927,SG-GWMC@EC2212A,Derivative Warrants,,"25,000",,,30/12/2022,,,,,,,Y,,,,,1
22929,UB-AAC @EC2302B,Derivative Warrants,,"5,000",,CH1208389093,22/02/2023,,,,,,,Y,,,,,1
22930,UBMTUAN@EP2212C,Derivative Warrants,,"10,000",,CH1208389010,21/12/2022,,,,,,,Y,,,,,1
22932,UBPINAN@EC2301A,Derivative Warrants,,"5,000",,CH1208389135,20/01/2023,,,,,,,Y,,,,,1
22938,CS-HKEX@EP2303A,Derivative Warrants,,"10,000",,CH1195358507,27/03/2023,,,,,,,Y,,,,,1
22939,CS-CKH @EC2301A,Derivative Warrants,,"5,000",,CH1195358499,19/01/2023,,,,,,,Y,,,,,1
22940,CSGEELY@EC2212A,Derivative Warrants,,"10,000",,CH1195358481,21/12/2022,,,,,,,Y,,,,,1
22941,JPCSHCL@EC2303B,Derivative Warrants,,"5,000",,NLJPMSP0H7T2,24/03/2023,,,,,,,Y,,,,,1
22942,JP-NTES@EC2305A,Derivative Warrants,,"10,000",,NLJPMSP0H7S4,23/05/2023,,,,,,,Y,,,,,1
22944,MB-CMB @EP2307A,Derivative Warrants,,"25,000",,,04/07/2023,,,,,,,Y,,,,,1
22945,MBKINGD@EC2211A,Derivative Warrants,,"10,000",,,02/11/2022,,,,,,,Y,,,,,1
22946,JPPETCH@EC2301A,Derivative Warrants,,"2,000",,NLJPMSP0H7R6,04/01/2023,,,,,,,Y,,,,,1
22947,JP-CKA @EC2212A,Derivative Warrants,,"5,000",,NLJPMSP0H7Q8,21/12/2022,,,,,,,Y,,,,,1
22948,MBJOINN@EC2305A,Derivative Warrants,,"5,000",,,03/05/2023,,,,,,,Y,,,,,1
22950,GSPINAN@EC2301A,Derivative Warrants,,"5,000",,,20/01/2023,,,,,,,Y,,,,,1
22951,GSMTUAN@EC2302A,Derivative Warrants,,"10,000",,,23/02/2023,,,,,,,Y,,,,,1
22952,GS-BYD @EP2211B,Derivative Warrants,,"50,000",,,29/11/2022,,,,,,,Y,,,,,1
22954,GS-GAC @EC2212A,Derivative Warrants,,"10,000",,,21/12/2022,,,,,,,Y,,,,,1
22955,GS-MNIU@EC2301A,Derivative Warrants,,"10,000",,,19/01/2023,,,,,,,Y,,,,,1
22956,SG-HSI @EC2303B,Derivative Warrants,,"10,000",,,30/03/2023,,,,,,,Y,,,,,1
22957,SG-HKEX@EC2303A,Derivative Warrants,,"10,000",,,29/03/2023,,,,,,,Y,,,,,1
22960,SGLININ@EC2302A,Derivative Warrants,,"25,000",,,23/02/2023,,,,,,,Y,,,,,1
22961,UBPETCH@EC2301A,Derivative Warrants,,"2,000",,CH1208369640,04/01/2023,,,,,,,Y,,,,,1
22963,CSFOPHA@EC2211A,Derivative Warrants,,"25,000",,CH1158067764,25/11/2022,,,,,,,Y,,,,,1
22964,UB-CKH @EC2301A,Derivative Warrants,,"5,000",,CH1208369616,19/01/2023,,,,,,,Y,,,,,1
22966,BPTENCT@EC2305B,Derivative Warrants,,"10,000",,NLBNPHK15467,03/05/2023,,,,,,,Y,,,,,1
22968,DS-SMIC@EC2303A,Derivative Warrants,,"5,000",,,23/03/2023,,,,,,,Y,,,,,1
22969,HTTENCT@EC2210A,Derivative Warrants,,"50,000",,HK0000766326,31/10/2022,,,,,,,Y,,,,,1
22970,UB-GEG @EP2212A,Derivative Warrants,,"5,000",,CH1161176735,21/12/2022,,,,,,,Y,,,,,1
22972,MB-CLIT@EC2302A,Derivative Warrants,,"2,000",,,10/02/2023,,,,,,,Y,,,,,1
22973,MB-MNIU@EC2302A,Derivative Warrants,,"10,000",,,10/02/2023,,,,,,,Y,,,,,1
22976,MB-HTSE@EC2303A,Derivative Warrants,,400,,,02/03/2023,,,,,,,Y,,,,,1
22978,SG-AGBK@EC2212A,Derivative Warrants,,"1,000",,,30/12/2022,,,,,,,Y,,,,,1
22979,SGCLIFE@EC2211A,Derivative Warrants,,"5,000",,,30/11/2022,,,,,,,Y,,,,,1
22980,SG-HSBK@EC2211A,Derivative Warrants,,"5,000",,,01/11/2022,,,,,,,Y,,,,,1
22982,SGPINAN@EP2212A,Derivative Warrants,,"25,000",,,30/12/2022,,,,,,,Y,,,,,1
22983,CTGEELY@EP2212A,Derivative Warrants,,"10,000",,DE000KF9E1A7,29/12/2022,,,,,,,Y,,,,,1
22985,MBCSA50@EC2304A,Derivative Warrants,,"1,000",,,03/04/2023,,,,,,,Y,,,,,1
22986,CTTENCT@EC2212C,Derivative Warrants,,"50,000",,DE000KE9SHU7,29/12/2022,,,,,,,Y,,,,,1
22987,MSGEELY@EC2302C,Derivative Warrants,,"10,000",,,13/02/2023,,,,,,,Y,,,,,1
22988,MS-PAHT@EC2301A,Derivative Warrants,,"1,000",,,18/01/2023,,,,,,,Y,,,,,1
22989,CSKUASO@EC2301A,Derivative Warrants,,"5,000",,CH1203337998,30/01/2023,,,,,,,Y,,,,,1
22990,CTALIBA@EP2303B,Derivative Warrants,,"5,000",,DE000KF9EDZ4,30/03/2023,,,,,,,Y,,,,,1
22992,CTSANDS@EC2305A,Derivative Warrants,,"4,000",,DE000KF9EDV3,30/05/2023,,,,,,,Y,,,,,1
22993,CTPINAN@EC2302B,Derivative Warrants,,"5,000",,DE000KF9EDW1,27/02/2023,,,,,,,Y,,,,,1
22995,CTBAIDU@EP2302A,Derivative Warrants,,"2,500",,DE000KF9EDX9,27/02/2023,,,,,,,Y,,,,,1
22998,CT-GEG @EP2303A,Derivative Warrants,,"10,000",,DE000KF9EDY7,30/03/2023,,,,,,,Y,,,,,1
22999,CT-CCB @EC2210A,Derivative Warrants,,"1,000",,DE000KF9E195,28/10/2022,,,,,,,Y,,,,,1
23004,GSJDCOM@EP2301A,Derivative Warrants,,"5,000",,,16/01/2023,,,,,,,Y,,,,,1
23005,GSTENCT@EC2301F,Derivative Warrants,,"10,000",,,30/01/2023,,,,,,,Y,,,,,1
23006,GS-CKH @EC2301A,Derivative Warrants,,"5,000",,,19/01/2023,,,,,,,Y,,,,,1
23007,VT-CMOB@EC2302A,Derivative Warrants,,"5,000",,CH1206704673,28/02/2023,,,,,,,Y,,,,,1
23008,VT-WHG @EC2306A,Derivative Warrants,,"2,500",,CH1206707312,30/06/2023,,,,,,,Y,,,,,1
23010,GSPINAN@EC2307A,Derivative Warrants,,"25,000",,,21/07/2023,,,,,,,Y,,,,,1
23011,JPMTUAN@EC2301A,Derivative Warrants,,"10,000",,NLJPMSP0H856,26/01/2023,,,,,,,Y,,,,,1
23012,JPALIBA@EP2303C,Derivative Warrants,,"5,000",,NLJPMSP0H849,24/03/2023,,,,,,,Y,,,,,1
23013,JP-BJAP@EC2312A,Derivative Warrants,,"10,000",,NLJPMSP0H831,29/12/2023,,,,,,,Y,,,,,1
23014,JPZCRRC@EC2212A,Derivative Warrants,,"5,000",,NLJPMSP0FDA1,29/12/2022,,,,,,,Y,,,,,1
23018,MSKUASO@EP2306A,Derivative Warrants,,"10,000",,,28/06/2023,,,,,,,Y,,,,,1
23021,JP-CMOB@EC2211A,Derivative Warrants,,"5,000",,NLJPMSP0FD70,30/11/2022,,,,,,,Y,,,,,1
23022,MS-WUXI@EP2303A,Derivative Warrants,,"25,000",,,30/03/2023,,,,,,,Y,,,,,1
23023,MSXIAMI@EP2302A,Derivative Warrants,,"1,000",,,28/02/2023,,,,,,,Y,,,,,1
23024,MS-AAC @EP2303A,Derivative Warrants,,"5,000",,,27/03/2023,,,,,,,Y,,,,,1
23025,JPGANFE@EP2210A,Derivative Warrants,,"2,000",,NLJPMSP0FD62,31/10/2022,,,,,,,Y,,,,,1
23026,MSXINYI@EC2303A,Derivative Warrants,,"10,000",,,24/03/2023,,,,,,,Y,,,,,1
23027,MSFOPHA@EC2301A,Derivative Warrants,,"5,000",,,19/01/2023,,,,,,,Y,,,,,1
23029,MSBUDWS@EC2304A,Derivative Warrants,,"1,000",,,21/04/2023,,,,,,,Y,,,,,1
23033,MS-AAC @EC2302B,Derivative Warrants,,"5,000",,,22/02/2023,,,,,,,Y,,,,,1
23034,MS-PSBC@EC2301B,Derivative Warrants,,"1,000",,,19/01/2023,,,,,,,Y,,,,,1
23036,JPSPDRG@EC2210A,Derivative Warrants,,"2,500",,NLJPMSP0FD21,21/10/2022,,,,,,,Y,,,,,1
23038,MS-GCL @EC2212B,Derivative Warrants,,"1,000",,,07/12/2022,,,,,,,Y,,,,,1
23039,MSSPDRG@EC2303B,Derivative Warrants,,"2,500",,,24/03/2023,,,,,,,Y,,,,,1
23041,MSKUASO@EC2303A,Derivative Warrants,,"5,000",,,24/03/2023,,,,,,,Y,,,,,1
23042,MSHDLIH@EC2212A,Derivative Warrants,,"10,000",,,23/12/2022,,,,,,,Y,,,,,1
23043,MSMTUAN@EC2211D,Derivative Warrants,,"10,000",,,23/11/2022,,,,,,,Y,,,,,1
23044,MSALIBA@EP2303A,Derivative Warrants,,"5,000",,,24/03/2023,,,,,,,Y,,,,,1
23046,MSALIBA@EP2304A,Derivative Warrants,,"10,000",,,21/04/2023,,,,,,,Y,,,,,1
23047,MS-BILI@EC2304A,Derivative Warrants,,"10,000",,,21/04/2023,,,,,,,Y,,,,,1
23048,MSTENCT@EC2301E,Derivative Warrants,,"10,000",,,26/01/2023,,,,,,,Y,,,,,1
23049,MBBYDEI@EC2303A,Derivative Warrants,,"5,000",,,02/03/2023,,,,,,,Y,,,,,1
23051,MB-ENN @EC2309A,Derivative Warrants,,"10,000",,,04/09/2023,,,,,,,Y,,,,,1
23054,MBANGEL@EC2306A,Derivative Warrants,,"20,000",,,02/06/2023,,,,,,,Y,,,,,1
23055,BIPINAN@EC2301C,Derivative Warrants,,"5,000",,HK0000873338,27/01/2023,,,,,,,Y,,,,,1
23056,BI-BYD @EP2212A,Derivative Warrants,,"50,000",,HK0000873346,29/12/2022,,,,,,,Y,,,,,1
23057,SG-SHKP@EP2309A,Derivative Warrants,,"25,000",,,21/09/2023,,,,,,,Y,,,,,1
23060,UB-DGL @EC2303A,Derivative Warrants,,"10,000",,CH1208397195,13/03/2023,,,,,,,Y,,,,,1
23061,UBGANFE@EC2302A,Derivative Warrants,,"20,000",,CH1208403548,21/02/2023,,,,,,,Y,,,,,1
23063,UBMTUAN@EC2211E,Derivative Warrants,,"10,000",,CH1208403613,23/11/2022,,,,,,,Y,,,,,1
23070,UBFOPHA@EC2301A,Derivative Warrants,,"5,000",,CH1208403571,19/01/2023,,,,,,,Y,,,,,1
23071,DS-AAC @EC2302A,Derivative Warrants,,"5,000",,,22/02/2023,,,,,,,Y,,,,,1
23072,DSPETCH@EC2301A,Derivative Warrants,,"2,000",,,18/01/2023,,,,,,,Y,,,,,1
23073,CSALIBA@EP2303B,Derivative Warrants,,"5,000",,CH1203338152,24/03/2023,,,,,,,Y,,,,,1
23075,CS-SMIC@EC2303C,Derivative Warrants,,"5,000",,CH1203338145,23/03/2023,,,,,,,Y,,,,,1
23077,VT-NWD @EC2302A,Derivative Warrants,,"10,000",,CH1206709144,28/02/2023,,,,,,,Y,,,,,1
23078,GSXIAMI@EC2302B,Derivative Warrants,,"2,000",,,20/02/2023,,,,,,,Y,,,,,1
23080,GSJIANC@EC2305A,Derivative Warrants,,"10,000",,,23/05/2023,,,,,,,Y,,,,,1
23083,GS-HKEX@EC2212C,Derivative Warrants,,"10,000",,,23/12/2022,,,,,,,Y,,,,,1
23084,MB-BILI@EC2402A,Derivative Warrants,,"10,000",,,02/02/2024,,,,,,,Y,,,,,1
23085,GS-ZAOL@EC2301A,Derivative Warrants,,"1,000",,,19/01/2023,,,,,,,Y,,,,,1
23089,JP-PWRA@EC2302A,Derivative Warrants,,"5,000",,NLJPMSP0H8J1,13/02/2023,,,,,,,Y,,,,,1
23090,JPCRAIL@EC2302A,Derivative Warrants,,"1,000",,NLJPMSP0H8I3,13/02/2023,,,,,,,Y,,,,,1
23091,JP-HSI @EC2212E,Derivative Warrants,,"10,000",,NLJPMSP0H8K9,29/12/2022,,,,,,,Y,,,,,1
23093,MB-BOCL@EC2304A,Derivative Warrants,,"1,000",,,04/04/2023,,,,,,,Y,,,,,1
23095,SGXPENG@EC2303A,Derivative Warrants,,"10,000",,,09/03/2023,,,,,,,Y,,,,,1
23096,UBMTUAN@EC2302B,Derivative Warrants,,"10,000",,CH1208398011,23/02/2023,,,,,,,Y,,,,,1
23098,MBTENCT@EC2301C,Derivative Warrants,,"10,000",,,16/01/2023,,,,,,,Y,,,,,1
23100,MBALIBA@EC2302C,Derivative Warrants,,"5,000",,,14/02/2023,,,,,,,Y,,,,,1
23101,SG-AAC @EC2302A,Derivative Warrants,,"5,000",,,22/02/2023,,,,,,,Y,,,,,1
23103,HS-AAC @EC2310A,Derivative Warrants,,"25,000",,HK0000821758,24/10/2023,,,,,,,Y,,,,,1
23104,SGXIAMI@EC2306A,Derivative Warrants,,"2,000",,,16/06/2023,,,,,,,Y,,,,,1
23105,MSCRPOW@EC2303A,Derivative Warrants,,"2,000",,,30/03/2023,,,,,,,Y,,,,,1
23106,MS-CKA @EC2303A,Derivative Warrants,,"5,000",,,01/03/2023,,,,,,,Y,,,,,1
23107,MS-PWRA@EC2302A,Derivative Warrants,,"5,000",,,14/02/2023,,,,,,,Y,,,,,1
23108,MS-CLP @EC2212A,Derivative Warrants,,"5,000",,,21/12/2022,,,,,,,Y,,,,,1
23109,MS-CNBM@EC2301A,Derivative Warrants,,"10,000",,,18/01/2023,,,,,,,Y,,,,,1
23110,HS-BILI@EC2304A,Derivative Warrants,,"10,000",,HK0000821766,21/04/2023,,,,,,,Y,,,,,1
23111,MSBOCHK@EC2212B,Derivative Warrants,,"5,000",,,23/12/2022,,,,,,,Y,,,,,1
23112,MSCSHEN@EC2304A,Derivative Warrants,,"5,000",,,25/04/2023,,,,,,,Y,,,,,1
23114,MSCRPOW@EC2305A,Derivative Warrants,,"20,000",,,05/05/2023,,,,,,,Y,,,,,1
23116,MS-WUXI@EC2306A,Derivative Warrants,,"50,000",,,21/06/2023,,,,,,,Y,,,,,1
23117,MSTENCT@EC2302B,Derivative Warrants,,"10,000",,,14/02/2023,,,,,,,Y,,,,,1
23118,MSTENCT@EC2301F,Derivative Warrants,,"10,000",,,30/01/2023,,,,,,,Y,,,,,1
23119,BI-HSBC@EC2210B,Derivative Warrants,,"4,000",,HK0000821774,21/10/2022,,,,,,,Y,,,,,1
23120,SG-CSPC@EC2307A,Derivative Warrants,,"10,000",,,03/07/2023,,,,,,,Y,,,,,1
23121,MBGANFE@EC2304A,Derivative Warrants,,"10,000",,,03/04/2023,,,,,,,Y,,,,,1
23122,UBXINYI@EC2303A,Derivative Warrants,,"10,000",,CH1208397971,24/03/2023,,,,,,,Y,,,,,1
23124,UB-HSI @EC2212E,Derivative Warrants,,"10,000",,CH1208404207,29/12/2022,,,,,,,Y,,,,,1
23125,CSLIAUT@EC2301A,Derivative Warrants,,"10,000",,CH1203338293,20/01/2023,,,,,,,Y,,,,,1
23126,CS-GWMC@EC2301A,Derivative Warrants,,"5,000",,CH1203338285,18/01/2023,,,,,,,Y,,,,,1
23127,CSXPENG@EC2212A,Derivative Warrants,,"10,000",,CH1203338277,21/12/2022,,,,,,,Y,,,,,1
23128,BPJDCOM@EC2303A,Derivative Warrants,,"5,000",,NLBNPHK154Q6,02/03/2023,,,,,,,Y,,,,,1
23130,BP-NTES@EC2301B,Derivative Warrants,,"10,000",,NLBNPHK154R4,04/01/2023,,,,,,,Y,,,,,1
23131,CT-GEG @EC2210A,Derivative Warrants,,"5,000",,DE000KE2ZTF3,28/10/2022,,,,,,,Y,,,,,1
23132,BP-GEG @EC2302A,Derivative Warrants,,"10,000",,NLBNPHK154S2,02/02/2023,,,,,,,Y,,,,,1
23133,BPPINAN@EC2304B,Derivative Warrants,,"5,000",,NLBNPHK154T0,04/04/2023,,,,,,,Y,,,,,1
23134,BPTENCT@EC2303C,Derivative Warrants,,"10,000",,NLBNPHK154U8,02/03/2023,,,,,,,Y,,,,,1
23135,BPTENCT@EC2304B,Derivative Warrants,,"10,000",,NLBNPHK154V6,04/04/2023,,,,,,,Y,,,,,1
23138,BP-CCB @EC2302A,Derivative Warrants,,"1,000",,NLBNPHK154Z7,02/02/2023,,,,,,,Y,,,,,1
23139,BP-ICBC@EC2303B,Derivative Warrants,,"1,000",,NLBNPHK15509,02/03/2023,,,,,,,Y,,,,,1
23140,VTHUAHO@EC2302A,Derivative Warrants,,"1,000",,CH1206711835,14/02/2023,,,,,,,Y,,,,,1
23141,VTTENCT@EC2303A,Derivative Warrants,,"10,000",,CH1206711843,20/03/2023,,,,,,,Y,,,,,1
23142,VTGEELY@EC2304A,Derivative Warrants,,"10,000",,CH1206711827,21/04/2023,,,,,,,Y,,,,,1
23144,VT-BYD @EP2303A,Derivative Warrants,,"5,000",,CH1206711850,01/03/2023,,,,,,,Y,,,,,1
23145,BI-CMB @EC2212B,Derivative Warrants,,"25,000",,HK0000821790,22/12/2022,,,,,,,Y,,,,,1
23146,SGANTAS@EC2301A,Derivative Warrants,,"10,000",,,26/01/2023,,,,,,,Y,,,,,1
23148,DSPINAN@EC2307A,Derivative Warrants,,"25,000",,,21/07/2023,,,,,,,Y,,,,,1
23149,DSKUASO@EC2211A,Derivative Warrants,,"10,000",,,25/11/2022,,,,,,,Y,,,,,1
23151,SG-CLPG@EC2305A,Derivative Warrants,,"10,000",,,31/05/2023,,,,,,,Y,,,,,1
23153,SG-HKEX@EC2212C,Derivative Warrants,,"10,000",,,28/12/2022,,,,,,,Y,,,,,1
23154,GSANTAS@EC2301A,Derivative Warrants,,"10,000",,,26/01/2023,,,,,,,Y,,,,,1
23156,GSMTUAN@EC2211E,Derivative Warrants,,"10,000",,,23/11/2022,,,,,,,Y,,,,,1
23158,GS-BYD @EC2301B,Derivative Warrants,,"50,000",,,31/01/2023,,,,,,,Y,,,,,1
23159,GSKUASO@EC2303B,Derivative Warrants,,"5,000",,,24/03/2023,,,,,,,Y,,,,,1
23160,GS-AAC @EC2310A,Derivative Warrants,,"25,000",,,24/10/2023,,,,,,,Y,,,,,1
23161,GS-AIA @EC2212A,Derivative Warrants,,"10,000",,,20/12/2022,,,,,,,Y,,,,,1
23163,JP-HSI @EC2211D,Derivative Warrants,,"10,000",,NLJPMSP0H922,29/11/2022,,,,,,,Y,,,,,1
23167,JPXIAMI@EC2212B,Derivative Warrants,,"1,000",,NLJPMSP0H914,19/12/2022,,,,,,,Y,,,,,1
23168,JPMTUAN@EC2302A,Derivative Warrants,,"10,000",,NLJPMSP0H906,21/02/2023,,,,,,,Y,,,,,1
23169,JP-NCI @EC2307A,Derivative Warrants,,"1,000",,NLJPMSP0H8Z7,26/07/2023,,,,,,,Y,,,,,1
23171,HT-CTWR@EC2306A,Derivative Warrants,,"2,000",,HK0000767381,30/06/2023,,,,,,,Y,,,,,1
23172,JP-PSBC@EC2302A,Derivative Warrants,,"1,000",,NLJPMSP0H8Y0,14/02/2023,,,,,,,Y,,,,,1
23173,MSHK&CG@EC2306A,Derivative Warrants,,"5,000",,,23/06/2023,,,,,,,Y,,,,,1
23174,SGHSCEI@EP2303A,Derivative Warrants,,"10,000",,,30/03/2023,,,,,,,Y,,,,,1
23176,CS-AAC @EC2310A,Derivative Warrants,,"25,000",,CH1158068150,24/10/2023,,,,,,,Y,,,,,1
23177,MBMTUAN@EP2303A,Derivative Warrants,,"10,000",,,02/03/2023,,,,,,,Y,,,,,1
23178,GJGEELY@EC2302C,Derivative Warrants,,"10,000",,HK0000873528,06/02/2023,,,,,,,Y,,,,,1
23179,BIPINAN@EC2303A,Derivative Warrants,,"5,000",,HK0000873536,31/03/2023,,,,,,,Y,,,,,1
23180,MS-KECL@EC2306A,Derivative Warrants,,"10,000",,,27/06/2023,,,,,,,Y,,,,,1
23181,UBKUASO@EC2303B,Derivative Warrants,,"5,000",,CH1209963029,24/03/2023,,,,,,,Y,,,,,1
23183,UBLIAUT@EC2301A,Derivative Warrants,,"10,000",,CH1209963060,20/01/2023,,,,,,,Y,,,,,1
23186,GS-CTWR@EC2306B,Derivative Warrants,,"2,000",,,27/06/2023,,,,,,,Y,,,,,1
23189,UBXPENG@EC2212B,Derivative Warrants,,"10,000",,CH1209963102,21/12/2022,,,,,,,Y,,,,,1
23192,BPKUASO@EC2302A,Derivative Warrants,,"50,000",,NLBNPHK11C09,02/02/2023,,,,,,,Y,,,,,1
23193,UBCPAIR@EC2304A,Derivative Warrants,,"5,000",,CH1209962971,25/04/2023,,,,,,,Y,,,,,1
23194,UB-NTES@EC2305A,Derivative Warrants,,"10,000",,CH1209963144,23/05/2023,,,,,,,Y,,,,,1
23195,VTKUASO@EC2211A,Derivative Warrants,,"10,000",,CH1153209023,25/11/2022,,,,,,,Y,,,,,1
23196,UB-HSI @EC2211D,Derivative Warrants,,"10,000",,CH1209963185,29/11/2022,,,,,,,Y,,,,,1
23198,JP-AAC @EC2310A,Derivative Warrants,,"25,000",,NLJPMSP0FE12,24/10/2023,,,,,,,Y,,,,,1
23200,MBBAIDU@EC2309A,Derivative Warrants,,"5,000",,,04/09/2023,,,,,,,Y,,,,,1
23202,MB-COVS@EC2303A,Derivative Warrants,,"5,000",,,30/03/2023,,,,,,,Y,,,,,1
23207,MB-CKA @EC2212A,Derivative Warrants,,"5,000",,,21/12/2022,,,,,,,Y,,,,,1
23209,MBXIAMI@EC2307B,Derivative Warrants,,"2,000",,,03/07/2023,,,,,,,Y,,,,,1
23215,MB-PAHT@EC2303A,Derivative Warrants,,"1,000",,,02/03/2023,,,,,,,Y,,,,,1
23216,MBCSHCL@EC2309A,Derivative Warrants,,"5,000",,,18/09/2023,,,,,,,Y,,,,,1
23217,DSPINAN@EC2301A,Derivative Warrants,,"5,000",,,20/01/2023,,,,,,,Y,,,,,1
23220,CTISTEC@EC2303B,Derivative Warrants,,500,,DE000KF9EE04,30/03/2023,,,,,,,Y,,,,,1
23222,CT-HSI @EP2303A,Derivative Warrants,,"10,000",,DE000KF9EE12,30/03/2023,,,,,,,Y,,,,,1
23223,CTMTUAN@EC2301A,Derivative Warrants,,"10,000",,DE000KF9EE20,30/01/2023,,,,,,,Y,,,,,1
23225,CT-HSI @EP2302A,Derivative Warrants,,"10,000",,DE000KF9EE38,27/02/2023,,,,,,,Y,,,,,1
23227,CSXINYI@EC2303A,Derivative Warrants,,"10,000",,CH1203338558,24/03/2023,,,,,,,Y,,,,,1
23228,CSKUASO@EC2303B,Derivative Warrants,,"5,000",,CH1203338566,24/03/2023,,,,,,,Y,,,,,1
23229,GSMTUAN@EC2301A,Derivative Warrants,,"10,000",,,26/01/2023,,,,,,,Y,,,,,1
23230,GS-AAC @EC2302B,Derivative Warrants,,"5,000",,,22/02/2023,,,,,,,Y,,,,,1
23231,GSXPENG@EC2212A,Derivative Warrants,,"10,000",,,21/12/2022,,,,,,,Y,,,,,1
23232,SGPINAN@EC2307A,Derivative Warrants,,"25,000",,,28/07/2023,,,,,,,Y,,,,,1
23233,VT-SPA @EC2303A,Derivative Warrants,,"5,000",,CH1206714276,03/03/2023,,,,,,,Y,,,,,1
23234,JPYKENR@EP2302A,Derivative Warrants,,"20,000",,NLJPMSP0H9I1,28/02/2023,,,,,,,Y,,,,,1
23235,HT-AAC @EC2310A,Derivative Warrants,,"25,000",,HK0000821808,31/10/2023,,,,,,,Y,,,,,1
23236,HS-SMIC@EC2312A,Derivative Warrants,,"25,000",,HK0000767951,29/12/2023,,,,,,,Y,,,,,1
23237,CS-BYD @EC2212A,Derivative Warrants,,"250,000",,CH0591469272,21/12/2022,,,,,,,Y,,,,,1
23238,JPJUSHI@EC2304A,Derivative Warrants,,"10,000",,NLJPMSP0H9H3,21/04/2023,,,,,,,Y,,,,,1
23240,GSALIBA@EC2212F,Derivative Warrants,,"10,000",,,28/12/2022,,,,,,,Y,,,,,1
23242,SG-HSI @EP2303A,Derivative Warrants,,"10,000",,,30/03/2023,,,,,,,Y,,,,,1
23246,DS-WUXI@EC2304A,Derivative Warrants,,"5,000",,,25/04/2023,,,,,,,Y,,,,,1
23248,MB-AIA @EC2303A,Derivative Warrants,,"2,000",,,02/03/2023,,,,,,,Y,,,,,1
23249,CTNFSPR@EC2210B,Derivative Warrants,,"10,000",,DE000KF9E1G4,28/10/2022,,,,,,,Y,,,,,1
23250,CTJIANC@EC2212A,Derivative Warrants,,"10,000",,DE000KF9E1H2,29/12/2022,,,,,,,Y,,,,,1
23251,BIJDCOM@EC2302A,Derivative Warrants,,"5,000",,HK0000873734,21/02/2023,,,,,,,Y,,,,,1
23252,MBHEGAN@EC2303A,Derivative Warrants,,"5,000",,,02/03/2023,,,,,,,Y,,,,,1
23253,DSGANFE@EC2303A,Derivative Warrants,,"10,000",,,24/03/2023,,,,,,,Y,,,,,1
23254,UBYKENR@EP2302A,Derivative Warrants,,"20,000",,CH1209938443,21/02/2023,,,,,,,Y,,,,,1
23257,UBJUSHI@EC2304A,Derivative Warrants,,"10,000",,CH1209938625,21/04/2023,,,,,,,Y,,,,,1
23258,SG-CMOB@EP2302A,Derivative Warrants,,"5,000",,,28/02/2023,,,,,,,Y,,,,,1
23259,JP-XD  @EC2301A,Derivative Warrants,,"10,000",,NLJPMSP0FDQ7,31/01/2023,,,,,,,Y,,,,,1
23262,SGPINAN@EC2302B,Derivative Warrants,,"5,000",,,16/02/2023,,,,,,,Y,,,,,1
23263,SG-CMOB@EC2303A,Derivative Warrants,,"5,000",,,31/03/2023,,,,,,,Y,,,,,1
23264,CSMTUAN@EC2301A,Derivative Warrants,,"10,000",,CH1203338723,26/01/2023,,,,,,,Y,,,,,1
23266,BP-AIA @EC2303B,Derivative Warrants,,"2,000",,NLBNPHK15590,02/03/2023,,,,,,,Y,,,,,1
23267,MS-AAC @EP2211A,Derivative Warrants,,"5,000",,,29/11/2022,,,,,,,Y,,,,,1
23269,GS-CICC@EC2304A,Derivative Warrants,,"4,000",,,06/04/2023,,,,,,,Y,,,,,1
23270,MS-PICC@EC2301A,Derivative Warrants,,"10,000",,,03/01/2023,,,,,,,Y,,,,,1
23271,GSTENCT@EC2302B,Derivative Warrants,,"10,000",,,17/02/2023,,,,,,,Y,,,,,1
23273,GS-JDL @EC2302A,Derivative Warrants,,"1,000",,,21/02/2023,,,,,,,Y,,,,,1
23274,GSYKENR@EP2302A,Derivative Warrants,,"2,000",,,17/02/2023,,,,,,,Y,,,,,1
23275,GSJDCOM@EC2211C,Derivative Warrants,,"5,000",,,23/11/2022,,,,,,,Y,,,,,1
